"Edad","esc_bajo","esc_medio","esc_alto","NA","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
86,6218,3218,1500,1877,85,825,458,0.143293663557414,0.153710379117464,0.0612,0.135098756400878,10936,1368,0.137161667885881,0.294257498171178,0.568580833942941,0.147289262918799,0.148028746962407,0.148301402792429,0.149221042637917,0.151649591769959,0.152422734662713,0.0648851391613982,0.0656755152991727,0.0661591240787051,0.136550970893742,0.137736613798642,0.138161536277991
87,5108,2753,1251,1603,90,827,426,0.174855129209084,0.167119505993462,0.0776978417266187,0.159179104477612,9112,1343,0.137291483757682,0.302129060579456,0.560579455662862,0.171370079516543,0.168727612763605,0.168525148997855,0.174138652870631,0.173887602491448,0.173971477902604,0.0761562872485615,0.075270066490033,0.0750650587107446,0.158827448970414,0.157141298603271,0.156965103343301
88,4150,2068,1049,1327,87,753,386,0.195961445783133,0.201586073500967,0.0895710200190658,0.182204486032751,7267,1226,0.144351176551534,0.284574102105408,0.571074721343058,0.187523495855473,0.188819087267552,0.188885609653612,0.198303111965796,0.196377239446405,0.195981174894228,0.0847687730601393,0.084249594343028,0.0839681542680105,0.176045475945657,0.176017397627989,0.175869836074433
89,3706,1757,881,1163,71,658,368,0.191753912574204,0.22620375640296,0.0870374574347333,0.186752837326608,6344,1097,0.138871374527112,0.276954602774275,0.584174022698613,0.207563686430639,0.20911012892968,0.210112417922298,0.216689953502788,0.21767868274483,0.217238443476497,0.0918237227203833,0.0923848019709706,0.0926173951083038,0.193179267967897,0.194450811992039,0.19491009107218
90,2675,1307,721,941,66,582,269,0.234975700934579,0.222280030604438,0.0988626907073509,0.210580480544333,4703,917,0.153306400170104,0.277907718477568,0.568785881352328,0.232243204502928,0.232408037569663,0.233189955385634,0.238042982765907,0.237659408238256,0.238256978741901,0.100561910132389,0.101217789010913,0.102341944831186,0.214127692062563,0.214262063596512,0.215112223359539
91,1984,992,541,636,58,496,244,0.27,0.265645161290323,0.115785582255083,0.245049758316747,3517,798,0.153824282058573,0.282058572647142,0.564117145294285,0.257417221775424,0.258051699657558,0.257703897180042,0.258245288446072,0.259432845242617,0.258930978467586,0.111267734179966,0.113423243511673,0.113529832559428,0.235479230759077,0.236623794490065,0.236362608375143
92,1685,787,426,668,47,417,209,0.267275964391691,0.286810673443456,0.119154929577465,0.250807453416149,2898,673,0.146997929606625,0.271566597653554,0.581435472739821,0.284494672694322,0.282651954312905,0.284013046724129,0.282010264515872,0.279700681921886,0.278685215607666,0.128440086222664,0.125948465155698,0.126637918441967,0.260264460648554,0.258201967038852,0.258797919638625
93,1192,607,316,497,44,349,165,0.316208053691275,0.293574958813839,0.150379746835443,0.284936170212766,2115,558,0.149408983451537,0.286997635933806,0.563593380614657,0.30604396846897,0.311335486201924,0.310217080806243,0.298846492803714,0.296922119658494,0.296906362525946,0.138137575064465,0.140542046658528,0.138281778593856,0.278862209708926,0.28156799738696,0.280516016750172
94,923,468,246,417,33,286,137,0.334647887323944,0.316153846153846,0.144878048780488,0.300843005497862,1637,456,0.150274893097129,0.28588882101405,0.563836285888821,0.343467817442479,0.336663801903899,0.339199910273864,0.309909601655895,0.314096285997457,0.313306889930492,0.155048478688456,0.148354823967342,0.148793191978713,0.3055773218034,0.301778085824704,0.302869853860198
95,663,324,178,298,28,233,96,0.379547511312217,0.32,0.169887640449438,0.330952789699571,1165,357,0.152789699570815,0.278111587982833,0.569098712446352,0.36047961980025,0.36960044271577,0.367194445850007,0.333532763532764,0.328902264135525,0.331027789537012,0.151878418149106,0.157482705310269,0.157565549441222,0.320894725961787,0.325263478368929,0.324453865505863
96,497,243,138,222,18,169,82,0.367243460764588,0.364444444444445,0.140869565217391,0.330888382687927,878,269,0.157175398633257,0.276765375854214,0.566059225512529,0.404853890904583,0.395319092930352,0.39482728301043,0.343264427217916,0.350084818478053,0.346234807599853,0.165521219093244,0.166859119046054,0.168268466494445,0.349318387341601,0.346320032323956,0.345131702885535
97,314,172,93,165,16,136,55,0.467770700636943,0.345348837209302,0.185806451612903,0.386113989637306,579,207,0.160621761658031,0.29706390328152,0.542314335060449,0.420623768086224,0.419562313385167,0.41271175995845,0.37345726468348,0.35971734018598,0.359585015968032,0.183177719895812,0.180463575127011,0.179330226954277,0.368746983668479,0.36381159796372,0.359945381879506
98,210,121,63,112,13,83,46,0.426857142857143,0.410578512396694,0.222857142857143,0.389238578680203,394,142,0.15989847715736,0.307106598984772,0.532994923857868,0.433209281164695,0.42325387355983,0.422461704413877,0.362430328656544,0.368952889240063,0.365123643648133,0.192691786391976,0.190667986689767,0.188514893967841,0.373369422881081,0.369704515350842,0.367899798168862
99,168,88,51,68,8,63,27,0.405,0.331363636363636,0.169411764705882,0.344755700325733,307,98,0.166123778501629,0.286644951140065,0.547231270358306,0.415928571428571,0.424568926296633,0.423911399928232,0.370971074380165,0.366700701518355,0.367826795379209,0.196134453781513,0.194413120086744,0.192540553388256,0.366997139502968,0.370183281192024,0.369943898271433
